room_sigudong,room_number,longitude,latitude,security_score,security_fac,room_area,room_contract,building_type,room_price,URL
서울특별시 강서구 화곡동,11788932,126.8418239282,37.528274039568,20,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,54.14,전세,제2종 근린생활시설,1억4000,https://www.peterpanz.com/house/11788932
경기도 부천시 여월동,11788833,126.795414117671,37.5190941912237,12,현관보안 / 인터폰 / 비디오폰,33.94,전세,공동주택,1억7000,https://www.peterpanz.com/house/11788833
서울특별시 강서구 화곡동,11788901,126.83873504408,37.540145065592,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,38.42,전세,공동주택,1억3000,https://www.peterpanz.com/house/11788901
경기도 부천시 괴안동,11788804,126.81888022572,37.484451756108,8,인터폰 / 방범창,39.23,전세,공동주택,1억8500,https://www.peterpanz.com/house/11788804
서울특별시 강서구 화곡동,11788881,126.859046064303,37.5345655603244,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,32.38,전세,공동주택,1억9000,https://www.peterpanz.com/house/11788881
서울특별시 강서구 등촌동,11788803,126.861486217722,37.5371206200784,19,현관보안 / CCTV / 인터폰 / 방범창,29.53,전세,공동주택,1억8500,https://www.peterpanz.com/house/11788803
서울특별시 관악구 신림동,11788755,126.927385007741,37.487542133852,14,현관보안 / CCTV / 인터폰,26.44,전세,단독주택,1억6000,https://www.peterpanz.com/house/11788755
서울특별시 구로구 온수동,11788779,126.816904157416,37.4954998242909,2,-,36.09,전세,공동주택,1억4500,https://www.peterpanz.com/house/11788779
서울특별시 강서구 화곡동,11788695,126.84360911428,37.531420484923,12,현관보안 / 방범창,40.77,전세,공동주택,1억5000,https://www.peterpanz.com/house/11788695
서울특별시 강남구 역삼동,11788709,127.03679714778,37.495428769436,20,현관보안 / CCTV / 인터폰 / 비디오폰 / 방범창,29.75,월세,단독주택,1억/50,https://www.peterpanz.com/house/11788709
서울특별시 강서구 화곡동,11788800,126.848773900213,37.5430399068054,15,현관보안 / CCTV / 인터폰 / 비디오폰,37.97,전세,제2종 근린생활시설,2억,https://www.peterpanz.com/house/11788800
서울특별시 양천구 신정동,11788598,126.853774323555,37.5261127192241,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,32.02,전세,공동주택,2억1700,https://www.peterpanz.com/house/11788598
서울특별시 마포구 연남동,11788756,126.91970863557,37.558853703354,1,-,21.48,월세,단독주택,200/64,https://www.peterpanz.com/house/11788756
서울특별시 강서구 화곡동,11788567,126.8409313968,37.540860241147,20,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,33,전세,업무시설,1억3000,https://www.peterpanz.com/house/11788567
서울특별시 강서구 방화동,11788554,126.822510946074,37.5694857993249,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,45.4,전세,공동주택,2억2000,https://www.peterpanz.com/house/11788554
서울특별시 강동구 길동,11788564,127.137187099631,37.5393780014401,9,CCTV / 비디오폰,44.14,전세,공동주택,2억6000,https://www.peterpanz.com/house/11788564
서울특별시 양천구 목동,11788545,126.87397592245,37.544545765578,19,현관보안 / CCTV / 인터폰 / 방범창,26.26,전세,공동주택,1억8900,https://www.peterpanz.com/house/11788545
서울특별시 관악구 신림동,11788536,126.916378173249,37.4861842453111,16,현관보안 / CCTV / 인터폰 / 비디오폰,18.18,전세,단독주택,1억4000,https://www.peterpanz.com/house/11788536
서울특별시 강서구 화곡동,11788542,126.8409669175,37.540358035697,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,75.53,전세,공동주택,1억4000,https://www.peterpanz.com/house/11788542
서울특별시 동작구 사당동,11788636,126.98024952101,37.4795955394406,28,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창 / 자체경비원,26.44,전세,단독주택,1억5000,https://www.peterpanz.com/house/11788636
서울특별시 관악구 신림동,11788525,126.916378173249,37.4861842453111,16,현관보안 / CCTV / 인터폰 / 비디오폰,18.18,전세,단독주택,1억4000,https://www.peterpanz.com/house/11788525
서울특별시 강서구 화곡동,11788467,126.84299973233,37.536808736706,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,56.19,전세,공동주택,1억6000,https://www.peterpanz.com/house/11788467
서울특별시 서초구 방배동,11788479,126.993661958252,37.4831592492365,8,현관보안,36.36,전세,공동주택,3억8000,https://www.peterpanz.com/house/11788479
서울특별시 강서구 화곡동,11788601,126.84534429751,37.529788723799,20,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,47.96,전세,제2종 근린생활시설,1억3500,https://www.peterpanz.com/house/11788601
서울특별시 강서구 방화동,11788425,126.80655558965,37.565523117953,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,29.11,전세,공동주택,1억3000,https://www.peterpanz.com/house/11788425
서울특별시 강서구 공항동,11788423,126.809526092017,37.5605423804454,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,31.26,월세,공동주택,3000/70,https://www.peterpanz.com/house/11788423
서울특별시 동작구 상도동,11788394,126.932037908954,37.49399097903,13,현관보안 / CCTV,39.32,매매,공동주택,3억9500,https://www.peterpanz.com/house/11788394
경기도 부천시 내동,11788382,126.77208969992,37.517649711869,4,인터폰,54.3,매매,공동주택,1억6500,https://www.peterpanz.com/house/11788382
서울특별시 양천구 신월동,11788547,126.834936992727,37.5322259615271,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,43.89,전세,공동주택,1억8000,https://www.peterpanz.com/house/11788547
서울특별시 강서구 화곡동,11788347,126.84820789161,37.532020724436,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,69.43,전세,공동주택,1억4000,https://www.peterpanz.com/house/11788347
서울특별시 성동구 마장동,11788538,127.04331585872,37.563459285846,7,현관보안,19.83,월세,단독주택,1000/55,https://www.peterpanz.com/house/11788538
서울특별시 양천구 목동,11788324,126.866771210268,37.5429920264125,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,59.3,전세,공동주택,1억9000,https://www.peterpanz.com/house/11788324
서울특별시 강서구 화곡동,11788323,126.858498836243,37.537359627428,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,32,전세,공동주택,1억7800,https://www.peterpanz.com/house/11788323
서울특별시 강서구 화곡동,11788315,126.853754907677,37.5331605038685,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,41.73,전세,공동주택,1억5000,https://www.peterpanz.com/house/11788315
서울특별시 강서구 화곡동,11788293,126.842276852743,37.5414550201862,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,13.32,전세,공동주택,1억6000,https://www.peterpanz.com/house/11788293
경기도 부천시 고강동,11788418,126.81302314495,37.529555885924,20,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,21.24,전세,제2종 근린생활시설,1억3500,https://www.peterpanz.com/house/11788418
서울특별시 영등포구 양평동3가,11788261,126.887573156015,37.5274115822965,13,현관보안 / CCTV / 인터폰,19.83,전세,제2종 근린생활시설,8000,https://www.peterpanz.com/house/11788261
경기도 부천시 내동,11788353,126.77280415796,37.51810604249,4,인터폰,59.57,전세,공동주택,1억4800,https://www.peterpanz.com/house/11788353
서울특별시 관악구 봉천동,11788220,126.954548293106,37.4824113991765,28,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창 / 자체경비원,19.83,전세,단독주택,1억,https://www.peterpanz.com/house/11788220
서울특별시 영등포구 양평동3가,11788217,126.887492459408,37.5275097146112,14,현관보안 / CCTV / 인터폰,19.83,전세,단독주택,8000,https://www.peterpanz.com/house/11788217
서울특별시 강서구 화곡동,11788319,126.850522419593,37.534679687505,21,현관보안 / CCTV / 인터폰 / 비디오폰 / 방범창,51.78,전세,공동주택,1억8500,https://www.peterpanz.com/house/11788319
서울특별시 강서구 화곡동,11788073,126.84985063843,37.533841193272,2,-,13.59,전세,공동주택,1억3000,https://www.peterpanz.com/house/11788073
서울특별시 강서구 화곡동,11788063,126.84222769642,37.53503310196,15,현관보안 / CCTV / 인터폰 / 비디오폰,30.59,전세,제1종 근린생활시설,1억8000,https://www.peterpanz.com/house/11788063
서울특별시 서대문구 연희동,11788000,126.93052423763,37.57038129517,13,현관보안 / CCTV,23.14,월세,공동주택,5000/60,https://www.peterpanz.com/house/11788000
서울특별시 강서구 화곡동,11788255,126.848773900213,37.5430399068054,20,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,37.97,전세,제2종 근린생활시설,1억5000,https://www.peterpanz.com/house/11788255
서울특별시 동작구 상도동,11789846,126.929603145486,37.4983561012539,7,현관보안,23.14,전세,단독주택,1억2000,https://www.peterpanz.com/house/11789846
서울특별시 동작구 신대방동,11789836,126.928875077407,37.4982507880295,7,현관보안,23.14,월세,단독주택,500/52,https://www.peterpanz.com/house/11789836
서울특별시 동작구 상도동,11789826,126.93678151596,37.5048666835998,3,비디오폰,42.97,전세,단독주택,2억1000,https://www.peterpanz.com/house/11789826
서울특별시 금천구 독산동,11789646,126.891974451961,37.4681840032816,15,현관보안 / CCTV / 인터폰,19.83,월세,공동주택,2000/20,https://www.peterpanz.com/house/11789646
서울특별시 광진구 중곡동,11789636,127.085626698332,37.5583879747666,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,27.76,전세,공동주택,3억5500,https://www.peterpanz.com/house/11789636
서울특별시 관악구 신림동,11788144,126.90231737005,37.483432042484,6,현관보안,24.79,전세,미등기건물,1억9000,https://www.peterpanz.com/house/11788144
서울특별시 동작구 상도동,11789621,126.95215240302,37.495302129942,11,현관보안 / 방범창,33.05,전세,단독주택,1억5000,https://www.peterpanz.com/house/11789621
서울특별시 광진구 중곡동,11789614,127.078591401223,37.5644789185525,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,38.4,전세,공동주택,3억5900,https://www.peterpanz.com/house/11789614
서울특별시 금천구 가산동,11789615,126.894919449072,37.477767186761,13,현관보안 / CCTV,14.73,월세,공동주택,300/50,https://www.peterpanz.com/house/11789615
서울특별시 송파구 송파동,11789564,127.115323443845,37.5071949671932,14,현관보안 / CCTV / 인터폰,26.44,월세,단독주택,2000/55,https://www.peterpanz.com/house/11789564
서울특별시 관악구 봉천동,11789582,126.942117963608,37.4813163735823,14,현관보안 / CCTV / 인터폰,16.53,전세,단독주택,1억3650,https://www.peterpanz.com/house/11789582
서울특별시 동대문구 전농동,11789446,127.05044150438,37.577636601608,14,현관보안 / CCTV / 인터폰,16.53,월세,단독주택,500/47,https://www.peterpanz.com/house/11789446
서울특별시 강서구 화곡동,11789275,126.83727373478,37.532940610204,2,-,37.78,전세,공동주택,1억4900,https://www.peterpanz.com/house/11789275
서울특별시 금천구 독산동,11789411,126.90143987073,37.4716347675584,8,현관보안,15.74,월세,공동주택,500/38,https://www.peterpanz.com/house/11789411
서울특별시 금천구 가산동,11789396,126.88976151581,37.4722095654486,11,현관보안 / CCTV,15.22,월세,업무시설,1000/50,https://www.peterpanz.com/house/11789396
서울특별시 동대문구 장안동,11789201,127.066549844595,37.5684999862215,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,39.69,전세,공동주택,4억2000,https://www.peterpanz.com/house/11789201
서울특별시 관악구 남현동,11789193,126.978272047359,37.4743847437724,1,-,33,월세,단독주택,1000/45,https://www.peterpanz.com/house/11789193
경기도 부천시 내동,11789184,126.773170497249,37.5190743806896,15,현관보안 / CCTV / 인터폰,34.87,전세,공동주택,1억9000,https://www.peterpanz.com/house/11789184
서울특별시 강서구 화곡동,11789164,126.84892569096,37.534772342431,17,현관보안 / CCTV / 인터폰 / 방범창,43.16,전세,제1종 근린생활시설,1억3500,https://www.peterpanz.com/house/11789164
서울특별시 서대문구 창천동,11789122,126.93035163425,37.559998497815,1,-,13.22,전세,단독주택,6000,https://www.peterpanz.com/house/11789122
서울특별시 강서구 화곡동,11789120,126.85094208716,37.536570308643,22,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,35.61,전세,공동주택,1억6000,https://www.peterpanz.com/house/11789120
서울특별시 강서구 화곡동,11789096,126.84695653683,37.538548423042,19,현관보안 / CCTV / 인터폰 / 방범창,23.1,전세,공동주택,1억8000,https://www.peterpanz.com/house/11789096
서울특별시 금천구 가산동,11789075,126.892042806456,37.4786624489648,20,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,29.73,월세,업무시설,2500/80,https://www.peterpanz.com/house/11789075
서울특별시 서초구 반포동,11789043,127.017635515208,37.5085714488766,18,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키,29.95,전세,공동주택,4억2900,https://www.peterpanz.com/house/11789043
서울특별시 금천구 가산동,11789196,126.894787376639,37.4775416367434,9,CCTV / 인터폰,19.83,월세,공동주택,300/32,https://www.peterpanz.com/house/11789196
경기도 부천시 역곡동,11789186,126.815976032567,37.4897150947165,12,현관보안 / 인터폰 / 비디오폰,47.94,전세,공동주택,1억8000,https://www.peterpanz.com/house/11789186
서울특별시 강서구 내발산동,11789178,126.83510389329,37.549610249925,6,인터폰 / 비디오폰,37.05,전세,공동주택,1억8000,https://www.peterpanz.com/house/11789178
서울특별시 관악구 신림동,11788975,126.92829372433,37.485855747346,13,현관보안 / CCTV / 인터폰,21.48,전세,제2종 근린생활시설,1억,https://www.peterpanz.com/house/11788975
서울특별시 서대문구 창천동,11789054,126.931503806567,37.5613231604285,7,현관보안,23.14,월세,단독주택,2000/34,https://www.peterpanz.com/house/11789054
서울특별시 강서구 화곡동,11788909,126.83706552325,37.539522165111,20,현관보안 / CCTV / 인터폰 / 비디오폰 / 카드키 / 방범창,27.55,전세,제2종 근린생활시설,1억3000,https://www.peterpanz.com/house/11788909
